Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
870.07,75.3,3.0,45.1
871.07,74.3,3.0,45.1
872.07,75.1,3.0,45.1
873.07,72.4,3.0,45.1
874.07,75.0,3.0,45.1
875.07,74.9,3.0,45.1
876.07,74.8,3.0,45.1
877.07,74.1,3.0,45.1
878.07,73.7,3.0,45.1
879.07,75.1,3.0,45.1
880.07,74.0,3.0,45.1
881.07,74.4,3.0,45.1
882.07,74.6,3.0,45.1
883.07,74.9,3.0,45.1
884.07,74.7,3.0,45.1
885.07,74.7,3.0,45.1
886.07,75.1,3.0,45.1
887.07,75.1,3.0,45.1
888.07,75.2,3.0,45.1
889.07,74.2,3.0,45.1
890.07,74.9,3.0,45.1
891.07,74.5,3.0,45.1
892.07,75.1,3.0,45.1
893.07,75.2,3.0,45.1
894.07,74.7,3.0,45.1
895.07,74.6,3.0,45.1
896.07,74.4,3.0,45.1
897.07,75.0,3.0,45.1
898.07,75.2,3.0,45.1
899.07,73.7,3.0,45.1
900.07,75.2,3.0,45.1
901.07,74.8,3.0,45.1
902.07,75.2,3.0,45.1
903.07,74.2,3.0,45.1
904.07,74.9,3.0,45.1
905.07,75.2,3.0,45.1
906.07,74.2,3.0,45.1
907.07,75.2,3.0,45.1
908.07,75.0,3.0,45.1
909.07,74.4,3.0,45.1
910.07,74.3,3.0,45.1
911.07,75.1,3.0,45.1
912.07,75.3,3.0,45.1
913.07,74.5,3.0,45.1
914.07,75.1,3.0,45.1
915.07,74.5,3.0,45.1
916.07,75.2,3.0,45.1
917.07,73.2,3.0,45.1
918.07,75.0,3.0,45.1
919.07,75.2,3.0,45.1
920.07,73.8,3.0,45.1
921.07,75.4,3.0,45.1
922.07,74.2,3.0,45.1
923.07,75.0,3.0,45.1
924.07,74.5,3.0,45.1
925.08,75.1,3.0,45.1
926.08,74.6,3.0,45.1
927.08,74.1,3.0,45.1
928.08,75.1,3.0,45.1
929.08,73.6,3.0,45.1
930.08,74.9,3.0,45.1
931.08,74.1,3.0,45.1
932.08,74.9,3.0,45.1
933.08,75.1,3.0,45.1
934.08,74.5,3.0,45.1
935.08,74.2,3.0,45.1
936.08,74.3,3.0,45.1
937.08,75.6,3.0,45.1
938.08,74.5,3.0,45.1
939.08,75.2,3.0,45.1
940.08,74.6,3.0,45.1
941.08,74.9,3.0,45.1
942.08,74.7,3.0,45.1
943.08,74.4,3.0,45.1
944.08,75.3,3.0,45.1
945.08,74.3,3.0,45.1
946.08,74.2,3.0,45.1
947.08,74.7,3.0,45.1
948.08,74.9,3.0,45.1
949.08,74.5,3.0,45.1
950.08,74.6,3.0,45.1
951.08,73.7,3.0,45.1
952.08,74.9,3.0,45.1
953.08,74.5,3.0,45.1
954.08,74.7,3.0,45.1
955.08,74.8,3.0,45.1
956.08,74.2,3.0,45.1
957.08,74.6,3.0,45.1
958.08,75.1,3.0,45.1
959.08,73.4,3.0,45.1
960.08,74.2,3.0,45.1
961.08,74.6,3.0,45.1
962.08,75.2,3.0,45.1
963.08,74.6,3.0,45.1
964.08,75.1,3.0,45.1
965.08,73.9,3.0,45.1
966.08,75.4,3.0,45.1
967.08,73.9,3.0,45.1
968.08,72.0,3.0,45.1
969.08,74.6,3.0,45.1
970.08,74.4,3.0,45.1
971.08,75.3,3.0,45.1
972.08,74.1,3.0,45.1
973.08,75.1,3.0,45.1
974.08,75.0,3.0,45.1
975.08,74.1,3.0,45.1
976.08,74.9,3.0,45.1
977.08,74.3,3.0,45.1
978.08,75.0,3.0,45.1
979.08,74.3,3.0,45.1
980.08,72.0,3.0,45.1
981.08,75.3,3.0,45.1
982.08,74.5,3.0,45.1
983.08,74.5,3.0,45.1
984.08,74.8,3.0,45.1
985.08,74.9,3.0,45.1
986.08,74.9,3.0,45.1
987.08,74.6,3.0,45.1
988.08,74.6,3.0,45.1
989.08,74.3,3.0,45.1
990.08,75.1,3.0,45.1
991.08,74.8,3.0,45.1
992.08,74.6,3.0,45.1
993.08,74.5,3.0,45.1
994.08,75.0,3.0,45.1
995.08,74.7,3.0,45.1
996.08,74.0,3.0,45.1
997.08,74.7,3.0,45.1
998.08,73.9,3.0,45.1
999.08,72.9,3.0,45.1
1000.08,74.4,3.0,45.1
1001.08,73.3,3.0,45.1
1002.08,75.0,3.0,45.1
1003.08,74.1,3.0,45.1
1004.08,74.7,3.0,45.1
1005.08,74.4,3.0,45.1
1006.08,74.9,3.0,45.1
1007.08,74.8,3.0,45.1
1008.08,74.8,3.0,45.1
1009.08,75.2,3.0,45.1
1010.08,74.3,3.0,45.1
1011.08,75.1,3.0,45.1
1012.08,74.1,3.0,45.1
1013.08,74.9,3.0,45.1
1014.08,75.3,3.0,45.1
1015.08,75.0,3.0,45.1
1016.08,75.4,3.0,45.1
1017.08,74.8,3.0,45.1
1018.08,75.0,3.0,45.1
1019.08,74.7,3.0,45.1
1020.08,74.1,3.0,45.1
1021.08,75.1,3.0,45.1
1022.08,73.8,3.0,45.1
1023.08,75.1,3.0,45.1
1024.08,73.4,3.0,45.1
1025.08,74.6,3.0,45.1
1026.08,75.1,3.0,45.1
1027.08,75.1,3.0,45.1
1028.08,74.9,3.0,45.1
1029.08,73.7,3.0,45.1
1030.08,74.6,3.0,45.1
1031.08,74.4,3.0,45.1
1032.08,75.0,3.0,45.1
1033.08,74.7,3.0,45.1
1034.08,74.8,3.0,45.1
1035.08,75.2,3.0,45.1
1036.08,73.3,3.0,45.1
1037.08,75.3,3.0,45.1
1038.08,74.9,3.0,45.1
1039.08,74.8,3.0,45.1
1040.08,74.8,3.0,45.1
1041.08,74.7,3.0,45.1
1042.08,74.6,3.0,45.1
1043.09,74.9,3.0,45.1
1044.09,74.8,3.0,45.1
1045.09,75.0,3.0,45.1
1046.09,74.9,3.0,45.1
1047.09,74.7,3.0,45.1
1048.09,74.8,3.0,45.1
1049.09,74.7,3.0,45.1
1050.09,74.7,3.0,45.1
1051.09,74.8,3.0,45.1
1052.09,74.7,3.0,45.1
1053.09,73.7,3.0,45.1
1054.09,74.2,3.0,45.1
1055.09,67.2,3.0,45.1
1056.09,74.1,3.0,45.1
1057.09,75.1,3.0,45.1
1058.09,74.1,3.0,45.1
1059.09,74.6,3.0,45.1
1060.09,75.0,3.0,45.1
1061.09,73.3,3.0,45.1
1062.09,74.7,3.0,45.1
1063.09,74.8,3.0,45.1
1064.09,16.0,3.0,45.1
1065.09,20.0,3.0,45.1
1066.09,65.9,3.0,45.1
1067.09,74.5,3.0,45.1
1068.09,74.9,3.0,45.1
1069.09,74.3,3.0,45.1
1070.09,74.8,3.0,45.1
1071.09,74.1,3.0,45.1
1072.09,75.0,3.0,45.1
1073.09,75.4,3.0,45.1
1074.09,74.6,3.0,45.1
1075.09,74.8,3.0,45.1
1076.09,74.7,3.0,45.1
1077.09,75.1,3.0,45.1
1078.09,74.6,3.0,45.1
1079.09,75.4,3.0,45.1
1080.09,75.0,3.0,45.1
1081.09,74.6,3.0,45.1
1082.09,75.2,3.0,45.1
1083.09,74.7,3.0,45.1
1084.09,74.5,3.0,45.1
1085.09,74.7,3.0,45.1
1086.09,74.9,3.0,45.1
1087.09,74.6,3.0,45.1
1088.09,73.9,3.0,45.1
1089.09,75.1,3.0,45.1
1090.09,74.8,3.0,45.1
1091.09,74.7,3.0,45.1
1092.09,74.7,3.0,45.1
1093.09,74.7,3.0,45.1
1094.09,74.8,3.0,45.1
1095.09,75.3,3.0,45.1
1096.09,74.3,3.0,45.1
1097.09,74.9,3.0,45.1
1098.09,74.4,3.0,45.1
1099.09,75.2,3.0,45.1
1100.09,75.2,3.0,45.1
1101.09,75.0,3.0,45.1
1102.09,74.0,3.0,45.1
1103.09,74.2,3.0,45.1
1104.09,74.3,3.0,45.1
1105.09,74.9,3.0,45.1
1106.09,74.6,3.0,45.1
1107.09,74.8,3.0,45.1
1108.09,74.1,3.0,45.1
1109.09,74.5,3.0,45.1
1110.09,73.8,3.0,45.1
1111.09,74.9,3.0,45.1
1112.09,74.7,3.0,45.1
1113.09,74.7,3.0,45.1
1114.09,75.1,3.0,45.1
1115.09,73.6,3.0,45.1
1116.09,75.0,3.0,45.1
1117.09,74.3,3.0,45.1
1118.09,74.5,3.0,45.1
1119.09,74.9,3.0,45.1
1120.09,74.4,3.0,45.1
1121.09,74.6,3.0,45.1
1122.09,75.4,3.0,45.1
1123.09,75.2,3.0,45.1
1124.09,74.4,3.0,45.1
1125.09,74.8,3.0,45.1
1126.09,73.6,3.0,45.1
1127.09,74.3,3.0,45.1
1128.09,75.1,3.0,45.1
1129.09,74.6,3.0,45.1
1130.09,75.3,3.0,45.1
1131.09,74.9,3.0,45.1
1132.09,74.9,3.0,45.1
1133.09,75.4,3.0,45.1
1134.09,74.3,3.0,45.1
1135.09,74.8,3.0,45.1
1136.09,73.2,3.0,45.1
1137.09,74.4,3.0,45.1
1138.09,75.0,3.0,45.1
1139.09,74.2,3.0,45.1
1140.09,75.2,3.0,45.1
1141.09,72.8,3.0,45.1
1142.09,75.3,3.0,45.1
1143.09,74.2,3.0,45.1
1144.09,75.3,3.0,45.1
1145.09,74.6,3.0,45.1
1146.09,74.2,3.0,45.1
1147.09,74.8,3.0,45.1
1148.09,74.8,3.0,45.1
1149.09,74.6,3.0,45.1
1150.09,74.6,3.0,45.1
1151.09,74.9,3.0,45.1
1152.09,74.9,3.0,45.1
1153.1,74.2,3.0,45.1
1154.1,74.2,3.0,45.1
1155.1,74.5,3.0,45.1
1156.1,74.8,3.0,45.1
1157.1,73.9,3.0,45.1
1158.1,74.1,3.0,45.1
1159.1,74.7,3.0,45.1
1160.1,74.2,3.0,45.1
1161.1,75.1,3.0,45.1
1162.1,74.5,3.0,45.1
1163.1,74.6,3.0,45.1
1164.1,75.1,3.0,45.1
1165.1,75.2,3.0,45.1
1166.1,74.9,3.0,45.1
1167.1,74.3,3.0,45.1
1168.1,74.4,3.0,45.1
1169.1,74.4,3.0,45.1
1170.1,74.6,3.0,45.1
1171.1,74.1,3.0,45.1
1172.1,75.3,3.0,45.1
1173.1,74.5,3.0,45.1
1174.1,74.0,3.0,45.1
1175.1,74.4,3.0,45.1
1176.1,73.4,3.0,45.1
1177.1,74.2,3.0,45.1
1178.1,74.3,3.0,45.1
1179.1,75.0,3.0,45.1
1180.1,75.4,3.0,45.1
1181.1,73.4,3.0,45.1
1182.1,74.0,3.0,45.1
1183.1,74.6,3.0,45.1
1184.1,75.2,3.0,45.1
1185.1,74.8,3.0,45.1
1186.1,70.4,3.0,45.1
1187.1,74.4,3.0,45.1
1188.1,73.8,3.0,45.1
1189.1,74.9,3.0,45.1
1190.1,74.6,3.0,45.1
1191.1,74.9,3.0,45.1
1192.1,74.2,3.0,45.1
1193.1,74.8,3.0,45.1
1194.1,75.1,3.0,45.1
1195.1,74.8,3.0,45.1
1196.1,74.5,3.0,45.1
1197.1,74.4,3.0,45.1
1198.1,75.4,3.0,45.1
1199.1,74.1,3.0,45.1
1200.1,74.3,3.0,45.1
1201.1,74.7,3.0,45.1
1202.1,74.2,3.0,45.1
1203.1,74.6,3.0,45.1
1204.1,74.2,3.0,45.1
1205.1,74.6,3.0,45.1
1206.1,73.8,3.0,45.1
1207.1,74.6,3.0,45.1
1208.1,75.2,3.0,45.1
1209.1,74.9,3.0,45.1
1210.1,74.6,3.0,45.1
1211.1,75.2,3.0,45.1
1212.1,74.0,3.0,45.1
1213.1,74.4,3.0,45.1
1214.1,74.8,3.0,45.1
1215.1,74.8,3.0,45.1
1216.1,73.7,3.0,45.1
1217.1,74.8,3.0,45.1
1218.1,73.6,3.0,45.1
1219.1,75.2,3.0,45.1
1220.1,75.1,3.0,45.1
1221.1,75.1,3.0,45.1
1222.1,74.8,3.0,45.1
1223.1,74.4,3.0,45.1
1224.1,74.6,3.0,45.1
1225.1,75.3,3.0,45.1
1226.1,75.1,3.0,45.1
1227.1,74.9,3.0,45.1
1228.1,74.3,3.0,45.1
1229.1,74.5,3.0,45.1
1230.1,74.8,3.0,45.1
1231.1,74.1,3.0,45.1
1232.1,74.9,3.0,45.1
1233.1,75.2,3.0,45.1
1234.1,74.3,3.0,45.1
1235.1,74.8,3.0,45.1
1236.1,74.7,3.0,45.1
1237.1,74.9,3.0,45.1
1238.1,74.6,3.0,45.1
1239.1,73.9,3.0,45.1
1240.1,74.9,3.0,45.1
1241.1,75.1,3.0,45.1
1242.1,75.2,3.0,45.1
1243.1,73.8,3.0,45.1
1244.1,74.8,3.0,45.1
1245.1,75.1,3.0,45.1
1246.1,74.4,3.0,45.1
1247.1,74.6,3.0,45.1
1248.1,74.7,3.0,45.1
1249.1,75.0,3.0,45.1
1250.1,74.6,3.0,45.1
1251.1,75.1,3.0,45.1
1252.1,73.7,3.0,45.1
1253.1,74.7,3.0,45.1
1254.1,74.9,3.0,45.1
1255.1,74.1,3.0,45.1
1256.1,74.9,3.0,45.1
1257.1,73.7,3.0,45.1
1258.1,73.8,3.0,45.1
1259.1,74.6,3.0,45.1
1260.1,74.5,3.0,45.1
1261.1,74.3,3.0,45.1
1262.1,74.4,3.0,45.1
1263.1,73.7,3.0,45.1
1264.1,75.0,3.0,45.1
1265.1,74.6,3.0,45.1
1266.1,74.5,3.0,45.1
1267.1,73.9,3.0,45.1
1268.1,74.5,3.0,45.1
1269.11,73.9,3.0,45.1
1270.11,74.0,3.0,45.1
1271.11,74.5,3.0,45.1
1272.11,74.3,3.0,45.1
1273.11,73.8,3.0,45.1
1274.11,75.1,3.0,45.1
1275.11,74.4,3.0,45.1
1276.11,74.1,3.0,45.1
1277.11,74.9,3.0,45.1
1278.11,73.9,3.0,45.1
1279.11,74.7,3.0,45.1
1280.11,73.8,3.0,45.1
1281.11,75.2,3.0,45.1
1282.11,74.0,3.0,45.1
1283.11,74.9,3.0,45.1
1284.11,75.1,3.0,45.1
1285.11,73.9,3.0,45.1
1286.11,74.2,3.0,45.1
1287.11,73.6,3.0,45.1
1288.11,74.8,3.0,45.1
1289.11,74.8,3.0,45.1
1290.11,75.1,3.0,45.1
1291.11,75.1,3.0,45.1
1292.11,74.6,3.0,45.1
1293.11,74.5,3.0,45.1
1294.11,74.4,3.0,45.1
1295.11,75.1,3.0,45.1
1296.11,74.8,3.0,45.1
1297.11,75.1,3.0,45.1
1298.11,75.0,3.0,45.1
1299.11,74.4,3.0,45.1
1300.11,74.4,3.0,45.1
1301.11,74.0,3.0,45.1
1302.11,75.3,3.0,45.1
1303.11,75.3,3.0,45.1
1304.11,74.1,3.0,45.1
1305.11,74.1,3.0,45.1
1306.11,74.0,3.0,45.1
1307.11,75.2,3.0,45.1
1308.11,73.3,3.0,45.1
1309.11,75.1,3.0,45.1
1310.11,74.5,3.0,45.1
1311.11,74.6,3.0,45.1
1312.11,74.9,3.0,45.1
1313.11,73.7,3.0,45.1
1314.11,74.9,3.0,45.1
1315.11,74.0,3.0,45.1
1316.11,74.8,3.0,45.1
1317.11,75.0,3.0,45.1
1318.11,73.7,3.0,45.1
1319.11,75.4,3.0,45.1
1320.11,74.6,3.0,45.1
1321.11,74.3,3.0,45.1
1322.11,74.3,3.0,45.1
1323.11,74.8,3.0,45.1
1324.11,74.6,3.0,45.1
1325.11,73.7,3.0,45.1
1326.11,75.0,3.0,45.1
1327.11,75.1,3.0,45.1
1328.11,75.1,3.0,45.1
1329.11,74.7,3.0,45.1
1330.11,74.4,3.0,45.1
1331.11,74.7,3.0,45.1
1332.11,74.4,3.0,45.1
1333.11,75.3,3.0,45.1
1334.11,74.5,3.0,45.1
1335.11,74.9,3.0,45.1
1336.11,74.9,3.0,45.1
1337.11,74.9,3.0,45.1
1338.11,74.9,3.0,45.1
1339.11,74.1,3.0,45.1
1340.11,73.2,3.0,45.1
1341.11,74.1,3.0,45.1
1342.11,69.7,3.0,45.1
1343.11,74.5,3.0,45.1
1344.11,74.6,3.0,45.1
1345.11,74.0,3.0,45.1
1346.11,75.1,3.0,45.1
1347.11,74.3,3.0,45.1
1348.11,74.8,3.0,45.1
1349.11,74.7,3.0,45.1
1350.11,74.2,3.0,45.1
1351.11,74.9,3.0,45.1
1352.11,74.9,3.0,45.1
1353.11,74.6,3.0,45.1
1354.11,74.9,3.0,45.1
1355.11,75.0,3.0,45.1
1356.11,74.2,3.0,45.1
1357.11,74.8,3.0,45.1
1358.11,74.6,3.0,45.1
1359.11,74.7,3.0,45.1
1360.11,74.6,3.0,45.1
1361.11,74.0,3.0,45.1
1362.11,74.1,3.0,45.1
1363.11,75.0,3.0,45.1
1364.11,75.1,3.0,45.1
1365.11,74.8,3.0,45.1
1366.11,74.2,3.0,45.1
1367.11,75.4,3.0,45.1
1368.11,74.3,3.0,45.1
1369.11,74.6,3.0,45.1
1370.11,74.7,3.0,45.1
1371.11,74.2,3.0,45.1
1372.11,75.3,3.0,45.1
1373.11,73.6,3.0,45.1
1374.11,75.5,3.0,45.1
1375.11,74.5,3.0,45.1
1376.11,71.8,3.0,45.1
1377.11,74.3,3.0,45.1
1378.11,74.7,3.0,45.1
1379.11,74.7,3.0,45.1
1380.11,74.4,3.0,45.1
1381.11,74.5,3.0,45.1
1382.12,73.7,3.0,45.1
1383.12,74.6,3.0,45.1
1384.12,74.2,3.0,45.1
1385.12,74.4,3.0,45.1
1386.12,74.8,3.0,45.1
1387.12,74.8,3.0,45.1
1388.12,74.6,3.0,45.1
1389.12,74.6,3.0,45.1
1390.12,74.7,3.0,45.1
1391.12,75.3,3.0,45.1
1392.12,74.3,3.0,45.1
1393.12,74.9,3.0,45.1
1394.12,74.6,3.0,45.1
1395.12,75.4,3.0,45.1
1396.12,74.4,3.0,45.1
1397.12,74.9,3.0,45.1
1398.12,74.7,3.0,45.1
1399.12,74.3,3.0,45.1
1400.12,75.2,3.0,45.1
1401.12,74.3,3.0,45.1
1402.12,74.5,3.0,45.1
1403.12,74.3,3.0,45.1
1404.12,74.8,3.0,45.1
1405.12,74.8,3.0,45.1
1406.12,75.1,3.0,45.1
1407.12,75.0,3.0,45.1
1408.12,73.8,3.0,45.1
1409.12,75.3,3.0,45.1
1410.12,74.2,3.0,45.1
1411.12,74.4,3.0,45.1
1412.12,75.2,3.0,45.1
1413.12,75.1,3.0,45.1
1414.12,74.4,3.0,45.1
1415.12,74.3,3.0,45.1
1416.12,75.0,3.0,45.1
1417.12,74.7,3.0,45.1
1418.12,74.2,3.0,45.1
1419.12,74.4,3.0,45.1
1420.12,74.8,3.0,45.1
1421.12,75.2,3.0,45.1
1422.12,75.2,3.0,45.1
1423.12,74.3,3.0,45.1
1424.12,74.0,3.0,45.1
1425.12,75.3,3.0,45.1
1426.12,75.1,3.0,45.1
1427.12,74.1,3.0,45.1
1428.12,75.1,3.0,45.1
1429.12,74.9,3.0,45.1
1430.12,75.2,3.0,45.1
1431.12,74.6,3.0,45.1
1432.12,75.3,3.0,45.1
1433.12,75.2,3.0,45.1
1434.12,74.6,3.0,45.1
1435.12,74.5,3.0,45.1
1436.12,75.2,3.0,45.1
1437.12,73.5,3.0,45.1
1438.12,74.4,3.0,45.1
1439.12,73.8,3.0,45.1
1440.12,74.1,3.0,45.1
1441.12,74.6,3.0,45.1
1442.12,75.4,3.0,45.1
1443.12,74.6,3.0,45.1
1444.12,75.0,3.0,45.1
1445.12,75.3,3.0,45.1
1446.12,74.4,3.0,45.1
1447.12,75.1,3.0,45.1
1448.12,45.4,3.0,45.1
1449.12,30.5,3.0,45.1
1450.12,49.6,3.0,45.1
1451.12,75.1,3.0,45.1
1452.12,74.4,3.0,45.1
1453.12,73.2,3.0,45.1
1454.12,74.4,3.0,45.1
1455.12,75.0,3.0,45.1
1456.12,74.5,3.0,45.1
1457.12,74.7,3.0,45.1
1458.12,74.7,3.0,45.1
1459.12,74.9,3.0,45.1
1460.12,74.4,3.0,45.1
1461.12,74.0,3.0,45.1
1462.12,74.6,3.0,45.1
1463.12,73.7,3.0,45.1
1464.12,74.3,3.0,45.1
1465.12,75.0,3.0,45.1
1466.12,74.7,3.0,45.1
1467.12,74.7,3.0,45.1
1468.12,73.7,3.0,45.1
1469.12,74.8,3.0,45.1
1470.12,74.2,3.0,45.1
1471.12,75.1,3.0,45.1
1472.12,75.0,3.0,45.1
1473.12,73.6,3.0,45.1
1474.12,73.8,3.0,45.1
1475.12,74.3,3.0,45.1
1476.12,74.9,3.0,45.1
1477.12,74.3,3.0,45.1
1478.12,75.0,3.0,45.1
1479.12,74.9,3.0,45.1
1480.12,75.0,3.0,45.1
1481.12,74.1,3.0,45.1
1482.13,74.2,3.0,45.1
1483.13,74.9,3.0,45.1
1484.13,74.3,3.0,45.1
1485.13,74.3,3.0,45.1
1486.13,74.7,3.0,45.1
1487.13,74.4,3.0,45.1
1488.13,74.6,3.0,45.1
1489.13,69.8,3.0,45.1
1490.13,74.6,3.0,45.1
1491.13,74.7,3.0,45.1
1492.13,74.9,3.0,45.1
1493.13,74.4,3.0,45.1
1494.13,74.1,3.0,45.1
1495.13,74.8,3.0,45.1
1496.13,70.7,3.0,45.1
1497.13,66.6,3.0,45.1
1498.13,71.0,3.0,45.1
1499.13,72.8,3.0,45.1
1500.13,74.5,3.0,45.1
1501.13,73.6,3.0,45.1
1502.13,72.7,3.0,45.1
1503.13,69.7,3.0,45.1
1504.13,65.7,3.0,45.1
1505.13,61.4,3.0,45.1
1506.13,71.0,3.0,45.1
1507.13,67.7,3.0,45.1
1508.13,58.1,3.0,45.1
1509.13,74.1,3.0,45.1
1510.13,75.3,3.0,45.1
1511.13,74.0,3.0,45.1
1512.13,73.2,3.0,45.1
1513.13,75.2,3.0,45.1
1514.13,66.0,3.0,45.1
1515.13,74.3,3.0,45.1
1516.13,73.9,3.0,45.1
1517.13,75.1,3.0,45.1
1518.13,74.6,3.0,45.1
1519.13,74.2,3.0,45.1
1520.13,74.8,3.0,45.1
1521.13,74.2,3.0,45.1
1522.13,75.2,3.0,45.1
1523.13,74.4,3.0,45.1
1524.13,74.5,3.0,45.1
1525.13,74.7,3.0,45.1
1526.13,75.2,3.0,45.1
1527.13,75.2,3.0,45.1
1528.13,73.3,3.0,45.1
1529.13,74.7,3.0,45.1
1530.13,74.3,3.0,45.1
1531.13,74.7,3.0,45.1
1532.13,74.3,3.0,45.1
1533.13,73.1,3.0,45.1
1534.13,75.5,3.0,45.1
1535.13,74.6,3.0,45.1
1536.13,75.1,3.0,45.1
1537.13,74.1,3.0,45.1
1538.13,74.7,3.0,45.1
1539.13,74.7,3.0,45.1
1540.13,73.7,3.0,45.1
1541.13,75.3,3.0,45.1
1542.13,74.8,3.0,45.1
1543.13,75.1,3.0,45.1
1544.13,74.5,3.0,45.1
1545.13,74.5,3.0,45.1
1546.13,75.0,3.0,45.1
1547.13,74.3,3.0,45.1
1548.13,74.7,3.0,45.1
1549.13,74.3,3.0,45.1
1550.13,73.2,3.0,45.1
1551.13,74.4,3.0,45.1
1552.13,74.9,3.0,45.1
1553.13,75.3,3.0,45.1
1554.13,74.3,3.0,45.1
1555.13,75.0,3.0,45.1
1556.13,74.0,3.0,45.1
1557.13,74.7,3.0,45.1
1558.13,74.6,3.0,45.1
1559.13,74.9,3.0,45.1
1560.13,74.3,3.0,45.1
1561.13,74.6,3.0,45.1
1562.13,74.8,3.0,45.1
1563.13,74.5,3.0,45.1
1564.13,75.3,3.0,45.1
1565.13,74.2,3.0,45.1
1566.13,75.1,3.0,45.1
1567.13,74.6,3.0,45.1
1568.13,74.6,3.0,45.1
1569.13,74.9,3.0,45.1
1570.13,70.4,3.0,45.1
1571.13,75.2,3.0,45.1
1572.13,74.8,3.0,45.1
1573.13,75.2,3.0,45.1
1574.13,74.8,3.0,45.1
1575.13,74.3,3.0,45.1
1576.13,73.6,3.0,45.1
1577.13,73.9,3.0,45.1
1578.13,75.2,3.0,45.1
1579.13,74.3,3.0,45.1
1580.13,74.9,3.0,45.1
1581.13,74.8,3.0,45.1
1582.13,74.2,3.0,45.1
1583.13,74.6,3.0,45.1
1584.13,73.9,3.0,45.1
1585.13,74.7,3.0,45.1
1586.13,74.4,3.0,45.1
1587.13,74.2,3.0,45.1
1588.13,75.0,3.0,45.1
1589.13,74.1,3.0,45.1
1590.13,74.9,3.0,45.1
1591.13,74.5,3.0,45.1
1592.13,75.0,3.0,45.1
1593.13,74.6,3.0,45.1
1594.13,74.2,3.0,45.1
1595.13,75.1,3.0,45.1
1596.13,74.5,3.0,45.1
1597.13,74.3,3.0,45.1
1598.14,74.4,3.0,45.1
1599.14,74.4,3.0,45.1
1600.14,75.3,3.0,45.1
1601.14,73.4,3.0,45.1
1602.14,74.1,3.0,45.1
1603.14,74.6,3.0,45.1
1604.14,74.6,3.0,45.1
1605.14,74.6,3.0,45.1
1606.14,74.6,3.0,45.1
1607.14,74.7,3.0,45.1
1608.14,74.4,3.0,45.1
1609.14,73.2,3.0,45.1
1610.14,73.1,3.0,45.1
1611.14,75.1,3.0,45.1
1612.14,74.5,3.0,45.1
1613.14,75.3,3.0,45.1
1614.14,75.2,3.0,45.1
1615.14,74.7,3.0,45.1
1616.14,74.4,3.0,45.1
1617.14,73.3,3.0,45.1
1618.14,74.4,3.0,45.1
1619.14,75.1,3.0,45.1
1620.14,74.7,3.0,45.1
1621.14,74.4,3.0,45.1
1622.14,72.8,3.0,45.1
1623.14,74.7,3.0,45.1
1624.14,74.4,3.0,45.1
1625.14,74.2,3.0,45.1
1626.14,74.6,3.0,45.1
1627.14,74.3,3.0,45.1
1628.14,74.5,3.0,45.1
1629.14,74.7,3.0,45.1
1630.14,74.7,3.0,45.1
1631.14,74.7,3.0,45.1
1632.14,75.0,3.0,45.1
1633.14,74.8,3.0,45.1
1634.14,74.9,3.0,45.1
1635.14,74.7,3.0,45.1
1636.14,75.2,3.0,45.1
1637.14,74.7,3.0,45.1
1638.14,73.7,3.0,45.1
1639.14,74.3,3.0,45.1
1640.14,74.1,3.0,45.1
1641.14,74.7,3.0,45.1
1642.14,74.2,3.0,45.1
1643.14,74.2,3.0,45.1
1644.14,75.1,3.0,45.1
1645.14,74.6,3.0,45.1
1646.14,74.5,3.0,45.1
1647.14,75.3,3.0,45.1
1648.14,74.9,3.0,45.1
1649.14,74.6,3.0,45.1
1650.14,74.2,3.0,45.1
1651.14,73.6,3.0,45.1
1652.14,74.6,3.0,45.1
1653.14,74.6,3.0,45.1
1654.14,74.7,3.0,45.1
1655.14,74.6,3.0,45.1
1656.14,74.8,3.0,45.1
1657.14,74.7,3.0,45.1
1658.14,74.2,3.0,45.1
1659.14,74.8,3.0,45.1
1660.14,74.4,3.0,45.1
1661.14,75.3,3.0,45.1
1662.14,74.3,3.0,45.1
1663.14,75.1,3.0,45.1
1664.14,23.8,3.0,45.1
1665.14,0.0,3.0,45.1
1666.14,66.7,3.0,45.1
1667.14,74.1,3.0,45.1
1668.14,74.5,3.0,45.1
1669.14,74.8,3.0,45.1
1670.14,74.8,3.0,45.1
1671.14,73.2,3.0,45.1
1672.14,74.7,3.0,45.1
1673.14,73.3,3.0,45.1
1674.14,74.8,3.0,45.1
1675.14,75.3,3.0,45.1
1676.14,74.1,3.0,45.1
1677.14,75.2,3.0,45.1
1678.14,74.5,3.0,45.1
1679.14,74.2,3.0,45.1
1680.14,74.0,3.0,45.1
1681.14,74.6,3.0,45.1
1682.14,75.1,3.0,45.1
1683.14,73.4,3.0,45.1
1684.14,74.7,3.0,45.1
1685.14,73.5,3.0,45.1
1686.14,75.0,3.0,45.1
1687.14,74.6,3.0,45.1
1688.14,74.7,3.0,45.1
1689.14,74.9,3.0,45.1
1690.14,74.8,3.0,45.1
1691.14,72.8,3.0,45.1
1692.14,73.7,3.0,45.1
1693.14,74.4,3.0,45.1
1694.14,74.9,3.0,45.1
1695.14,74.9,3.0,45.1
1696.14,75.2,3.0,45.1
1697.14,73.5,3.0,45.1
