Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
870.08,74.7,3.0,45.1
871.08,75.1,3.0,45.1
872.08,74.4,3.0,45.1
873.08,74.9,3.0,45.1
874.08,75.1,3.0,45.1
875.08,74.2,3.0,45.1
876.08,74.8,3.0,45.1
877.08,74.5,3.0,45.1
878.08,75.1,3.0,45.1
879.08,72.9,3.0,45.1
880.08,74.5,3.0,45.1
881.08,74.4,3.0,45.1
882.08,74.8,3.0,45.1
883.08,74.1,3.0,45.1
884.08,74.6,3.0,45.1
885.08,74.6,3.0,45.1
886.08,74.8,3.0,45.1
887.08,75.0,3.0,45.1
888.08,73.4,3.0,45.1
889.08,74.9,3.0,45.1
890.08,75.3,3.0,45.1
891.08,74.2,3.0,45.1
892.08,75.0,3.0,45.1
893.08,74.8,3.0,45.1
894.08,75.1,3.0,45.1
895.08,75.1,3.0,45.1
896.08,74.9,3.0,45.1
897.08,73.9,3.0,45.1
898.08,74.7,3.0,45.1
899.08,75.3,3.0,45.1
900.08,74.9,3.0,45.1
901.08,75.0,3.0,45.1
902.08,74.7,3.0,45.1
903.08,74.9,3.0,45.1
904.08,74.3,3.0,45.1
905.08,74.9,3.0,45.1
906.08,73.6,3.0,45.1
907.08,74.8,3.0,45.1
908.08,22.4,3.0,45.1
909.08,18.2,3.0,45.1
910.08,67.7,3.0,45.1
911.08,73.7,3.0,45.1
912.08,74.7,3.0,45.1
913.08,74.8,3.0,45.1
914.08,73.9,3.0,45.1
915.08,70.1,3.0,45.1
916.08,74.9,3.0,45.1
917.08,74.6,3.0,45.1
918.08,74.8,3.0,45.1
919.08,74.4,3.0,45.1
920.08,75.1,3.0,45.1
921.08,75.1,3.0,45.1
922.08,74.6,3.0,45.1
923.08,75.1,3.0,45.1
924.08,74.0,3.0,45.1
925.08,75.2,3.0,45.1
926.08,74.2,3.0,45.1
927.08,75.0,3.0,45.1
928.08,74.5,3.0,45.1
929.08,74.7,3.0,45.1
930.08,74.6,3.0,45.1
931.08,73.9,3.0,45.1
932.08,75.4,3.0,45.1
933.08,74.3,3.0,45.1
934.08,74.7,3.0,45.1
935.08,74.6,3.0,45.1
936.08,75.1,3.0,45.1
937.08,74.8,3.0,45.1
938.08,74.6,3.0,45.1
939.08,74.5,3.0,45.1
940.08,74.6,3.0,45.1
941.08,75.1,3.0,45.1
942.08,74.6,3.0,45.1
943.08,74.6,3.0,45.1
944.08,74.9,3.0,45.1
945.08,75.0,3.0,45.1
946.08,74.5,3.0,45.1
947.08,74.0,3.0,45.1
948.08,74.8,3.0,45.1
949.08,74.4,3.0,45.1
950.08,73.4,3.0,45.1
951.08,74.9,3.0,45.1
952.08,74.1,3.0,45.1
953.08,75.2,3.0,45.1
954.08,74.3,3.0,45.1
955.08,72.1,3.0,45.1
956.08,74.4,3.0,45.1
957.08,72.6,3.0,45.1
958.09,69.0,3.0,45.1
959.09,72.7,3.0,45.1
960.09,73.4,3.0,45.1
961.09,71.5,3.0,45.1
962.09,67.1,3.0,45.1
963.09,62.7,3.0,45.1
964.09,64.2,3.0,45.1
965.09,62.2,3.0,45.1
966.09,68.0,3.0,45.1
967.09,60.0,3.0,45.1
968.09,66.2,3.0,45.1
969.09,65.6,3.0,45.1
970.09,74.6,3.0,45.1
971.09,74.9,3.0,45.1
972.09,74.4,3.0,45.1
973.09,74.8,3.0,45.1
974.09,72.6,3.0,45.1
975.09,75.1,3.0,45.1
976.09,67.1,3.0,45.1
977.09,73.6,3.0,45.1
978.09,74.8,3.0,45.1
979.09,75.2,3.0,45.1
980.09,75.4,3.0,45.1
981.09,74.3,3.0,45.1
982.09,74.9,3.0,45.1
983.09,74.6,3.0,45.1
984.09,74.3,3.0,45.1
985.09,75.0,3.0,45.1
986.09,74.8,3.0,45.1
987.09,75.2,3.0,45.1
988.09,75.2,3.0,45.1
989.09,74.0,3.0,45.1
990.09,74.5,3.0,45.1
991.09,74.2,3.0,45.1
992.09,74.8,3.0,45.1
993.09,74.6,3.0,45.1
994.09,75.2,3.0,45.1
995.09,74.2,3.0,45.1
996.09,75.0,3.0,45.1
997.09,73.6,3.0,45.1
998.09,74.7,3.0,45.1
999.09,75.2,3.0,45.1
1000.09,74.8,3.0,45.1
1001.09,74.6,3.0,45.1
1002.09,74.5,3.0,45.1
1003.09,74.7,3.0,45.1
1004.09,75.1,3.0,45.1
1005.09,74.7,3.0,45.1
1006.09,74.0,3.0,45.1
1007.09,74.7,3.0,45.1
1008.09,74.7,3.0,45.1
1009.09,74.6,3.0,45.1
1010.09,74.0,3.0,45.1
1011.09,74.5,3.0,45.1
1012.09,74.4,3.0,45.1
1013.09,75.2,3.0,45.1
1014.09,74.5,3.0,45.1
1015.09,75.2,3.0,45.1
1016.09,74.5,3.0,45.1
1017.09,74.8,3.0,45.1
1018.09,75.1,3.0,45.1
1019.09,74.3,3.0,45.1
1020.09,74.6,3.0,45.1
1021.09,74.7,3.0,45.1
1022.09,74.7,3.0,45.1
1023.09,74.9,3.0,45.1
1024.09,74.8,3.0,45.1
1025.09,73.7,3.0,45.1
1026.09,74.4,3.0,45.1
1027.09,75.1,3.0,45.1
1028.09,73.9,3.0,45.1
1029.09,74.5,3.0,45.1
1030.09,73.8,3.0,45.1
1031.09,75.6,3.0,45.1
1032.09,74.8,3.0,45.1
1033.09,74.7,3.0,45.1
1034.09,75.2,3.0,45.1
1035.09,74.2,3.0,45.1
1036.09,75.2,3.0,45.1
1037.09,74.9,3.0,45.1
1038.09,74.1,3.0,45.1
1039.09,74.9,3.0,45.1
1040.09,73.8,3.0,45.1
1041.09,74.6,3.0,45.1
1042.09,74.2,3.0,45.1
1043.09,75.2,3.0,45.1
1044.09,74.6,3.0,45.1
1045.09,75.1,3.0,45.1
1046.09,73.8,3.0,45.1
1047.09,73.7,3.0,45.1
1048.09,74.6,3.0,45.1
1049.09,74.7,3.0,45.1
1050.09,75.3,3.0,45.1
1051.09,74.8,3.0,45.1
1052.09,74.6,3.0,45.1
1053.09,74.7,3.0,45.1
1054.09,74.9,3.0,45.1
1055.09,74.5,3.0,45.1
1056.09,74.8,3.0,45.1
1057.09,74.5,3.0,45.1
1058.09,74.0,3.0,45.1
1059.09,75.3,3.0,45.1
1060.09,74.6,3.0,45.1
1061.09,75.2,3.0,45.1
1062.09,73.9,3.0,45.1
1063.09,74.0,3.0,45.1
1064.09,75.1,3.0,45.1
1065.09,74.2,3.0,45.1
1066.09,75.1,3.0,45.1
1067.09,74.1,3.0,45.1
1068.09,75.3,3.0,45.1
1069.09,74.5,3.0,45.1
1070.09,71.0,3.0,45.1
1071.09,74.0,3.0,45.1
1072.09,74.5,3.0,45.1
1073.09,74.9,3.0,45.1
1074.09,74.9,3.0,45.1
1075.09,74.5,3.0,45.1
1076.09,74.1,3.0,45.1
1077.09,74.7,3.0,45.1
1078.09,75.3,3.0,45.1
1079.09,74.1,3.0,45.1
1080.09,75.2,3.0,45.1
1081.09,74.6,3.0,45.1
1082.09,74.3,3.0,45.1
1083.1,74.8,3.0,45.1
1084.1,75.0,3.0,45.1
1085.1,74.9,3.0,45.1
1086.1,74.4,3.0,45.1
1087.1,75.2,3.0,45.1
1088.1,74.0,3.0,45.1
1089.1,75.5,3.0,45.1
1090.1,74.5,3.0,45.1
1091.1,74.0,3.0,45.1
1092.1,74.6,3.0,45.1
1093.1,74.1,3.0,45.1
1094.1,75.2,3.0,45.1
1095.1,74.6,3.0,45.1
1096.1,75.3,3.0,45.1
1097.1,74.4,3.0,45.1
1098.1,74.7,3.0,45.1
1099.1,75.2,3.0,45.1
1100.1,74.6,3.0,45.1
1101.1,75.2,3.0,45.1
1102.1,74.1,3.0,45.1
1103.1,74.9,3.0,45.1
1104.1,75.2,3.0,45.1
1105.1,74.8,3.0,45.1
1106.1,75.0,3.0,45.1
1107.1,72.4,3.0,45.1
1108.1,75.0,3.0,45.1
1109.1,74.3,3.0,45.1
1110.1,74.9,3.0,45.1
1111.1,74.7,3.0,45.1
1112.1,74.1,3.0,45.1
1113.1,75.0,3.0,45.1
1114.1,73.8,3.0,45.1
1115.1,74.8,3.0,45.1
1116.1,74.2,3.0,45.1
1117.1,74.6,3.0,45.1
1118.1,74.3,3.0,45.1
1119.1,74.3,3.0,45.1
1120.1,74.7,3.0,45.1
1121.1,74.2,3.0,45.1
1122.1,74.9,3.0,45.1
1123.1,74.3,3.0,45.1
1124.1,12.0,3.0,45.1
1125.1,22.3,3.0,45.1
1126.1,73.6,3.0,45.1
1127.1,75.3,3.0,45.1
1128.1,74.6,3.0,45.1
1129.1,74.6,3.0,45.1
1130.1,74.9,3.0,45.1
1131.1,74.3,3.0,45.1
1132.1,75.1,3.0,45.1
1133.1,74.4,3.0,45.1
1134.1,74.7,3.0,45.1
1135.1,74.9,3.0,45.1
1136.1,74.8,3.0,45.1
1137.1,74.9,3.0,45.1
1138.1,74.8,3.0,45.1
1139.1,75.2,3.0,45.1
1140.1,74.6,3.0,45.1
1141.1,74.3,3.0,45.1
1142.1,74.0,3.0,45.1
1143.1,74.8,3.0,45.1
1144.1,74.3,3.0,45.1
1145.1,73.8,3.0,45.1
1146.1,74.7,3.0,45.1
1147.1,74.6,3.0,45.1
1148.1,75.0,3.0,45.1
1149.1,74.8,3.0,45.1
1150.1,74.2,3.0,45.1
1151.1,74.2,3.0,45.1
1152.1,74.3,3.0,45.1
1153.1,74.3,3.0,45.1
1154.1,74.6,3.0,45.1
1155.1,74.2,3.0,45.1
1156.1,75.1,3.0,45.1
1157.1,74.8,3.0,45.1
1158.1,74.6,3.0,45.1
1159.1,74.9,3.0,45.1
1160.1,73.8,3.0,45.1
1161.1,73.9,3.0,45.1
1162.1,73.1,3.0,45.1
1163.1,74.0,3.0,45.1
1164.1,75.2,3.0,45.1
1165.1,73.5,3.0,45.1
1166.1,74.1,3.0,45.1
1167.1,74.8,3.0,45.1
1168.1,74.6,3.0,45.1
1169.1,75.0,3.0,45.1
1170.1,74.7,3.0,45.1
1171.1,74.7,3.0,45.1
1172.1,74.2,3.0,45.1
1173.1,73.6,3.0,45.1
1174.1,74.4,3.0,45.1
1175.1,74.4,3.0,45.1
1176.1,74.9,3.0,45.1
1177.1,74.7,3.0,45.1
1178.1,74.4,3.0,45.1
1179.1,74.8,3.0,45.1
1180.1,74.9,3.0,45.1
1181.1,74.4,3.0,45.1
1182.1,73.9,3.0,45.1
1183.1,74.4,3.0,45.1
1184.1,75.2,3.0,45.1
1185.1,74.7,3.0,45.1
1186.1,73.1,3.0,45.1
1187.1,74.6,3.0,45.1
1188.1,75.2,3.0,45.1
1189.1,74.4,3.0,45.1
1190.1,75.3,3.0,45.1
1191.1,75.0,3.0,45.1
1192.1,73.0,3.0,45.1
1193.1,75.2,3.0,45.1
1194.1,74.4,3.0,45.1
1195.1,73.4,3.0,45.1
1196.1,74.8,3.0,45.1
1197.1,74.5,3.0,45.1
1198.1,73.2,3.0,45.1
1199.1,74.3,3.0,45.1
1200.1,75.2,3.0,45.1
1201.1,73.7,3.0,45.1
1202.1,74.7,3.0,45.1
1203.1,74.6,3.0,45.1
1204.1,74.4,3.0,45.1
1205.1,74.5,3.0,45.1
1206.1,73.7,3.0,45.1
1207.1,74.4,3.0,45.1
1208.1,74.6,3.0,45.1
1209.11,74.8,3.0,45.1
1210.11,74.8,3.0,45.1
1211.11,74.4,3.0,45.1
1212.11,74.4,3.0,45.1
1213.11,75.1,3.0,45.1
1214.11,74.8,3.0,45.1
1215.11,74.6,3.0,45.1
1216.11,74.7,3.0,45.1
1217.11,74.6,3.0,45.1
1218.11,73.9,3.0,45.1
1219.11,74.4,3.0,45.1
1220.11,74.5,3.0,45.1
1221.11,74.1,3.0,45.1
1222.11,74.6,3.0,45.1
1223.11,73.7,3.0,45.1
1224.11,74.7,3.0,45.1
1225.11,74.9,3.0,45.1
1226.11,74.9,3.0,45.1
1227.11,74.3,3.0,45.1
1228.11,74.9,3.0,45.1
1229.11,74.1,3.0,45.1
1230.11,75.3,3.0,45.1
1231.11,74.9,3.0,45.1
1232.11,74.6,3.0,45.1
1233.11,74.2,3.0,45.1
1234.11,74.9,3.0,45.1
1235.11,74.0,3.0,45.1
1236.11,74.5,3.0,45.1
1237.11,74.7,3.0,45.1
1238.11,74.2,3.0,45.1
1239.11,74.9,3.0,45.1
1240.11,74.4,3.0,45.1
1241.11,75.0,3.0,45.1
1242.11,74.4,3.0,45.1
1243.11,74.0,3.0,45.1
1244.11,73.9,3.0,45.1
1245.11,74.7,3.0,45.1
1246.11,75.0,3.0,45.1
1247.11,74.8,3.0,45.1
1248.11,74.6,3.0,45.1
1249.11,74.8,3.0,45.1
1250.11,75.3,3.0,45.1
1251.11,74.6,3.0,45.1
1252.11,74.1,3.0,45.1
1253.11,75.0,3.0,45.1
1254.11,74.6,3.0,45.1
1255.11,75.0,3.0,45.1
1256.11,74.2,3.0,45.1
1257.11,74.5,3.0,45.1
1258.11,74.5,3.0,45.1
1259.11,74.9,3.0,45.1
1260.11,74.9,3.0,45.1
1261.11,74.5,3.0,45.1
1262.11,73.8,3.0,45.1
1263.11,74.3,3.0,45.1
1264.11,74.1,3.0,45.1
1265.11,74.6,3.0,45.1
1266.11,74.8,3.0,45.1
1267.11,74.7,3.0,45.1
1268.11,74.4,3.0,45.1
1269.11,74.8,3.0,45.1
1270.11,74.8,3.0,45.1
1271.11,74.7,3.0,45.1
1272.11,73.7,3.0,45.1
1273.11,74.2,3.0,45.1
1274.11,74.9,3.0,45.1
1275.11,72.9,3.0,45.1
1276.11,74.2,3.0,45.1
1277.11,74.5,3.0,45.1
1278.11,74.3,3.0,45.1
1279.11,74.8,3.0,45.1
1280.11,73.1,3.0,45.1
1281.11,75.4,3.0,45.1
1282.11,73.9,3.0,45.1
1283.11,74.7,3.0,45.1
1284.11,73.2,3.0,45.1
1285.11,75.0,3.0,45.1
1286.11,75.1,3.0,45.1
1287.11,74.4,3.0,45.1
1288.11,75.3,3.0,45.1
1289.11,74.5,3.0,45.1
1290.11,74.2,3.0,45.1
1291.11,74.4,3.0,45.1
1292.11,74.1,3.0,45.1
1293.11,74.5,3.0,45.1
1294.11,74.9,3.0,45.1
1295.11,75.3,3.0,45.1
1296.11,74.2,3.0,45.1
1297.11,74.6,3.0,45.1
1298.11,75.1,3.0,45.1
1299.11,74.2,3.0,45.1
1300.11,75.3,3.0,45.1
1301.11,74.4,3.0,45.1
1302.11,75.5,3.0,45.1
1303.11,74.2,3.0,45.1
1304.11,73.9,3.0,45.1
1305.11,75.2,3.0,45.1
1306.11,74.6,3.0,45.1
1307.11,74.8,3.0,45.1
1308.11,74.5,3.0,45.1
1309.11,75.0,3.0,45.1
1310.11,73.5,3.0,45.1
1311.11,75.1,3.0,45.1
1312.11,74.5,3.0,45.1
1313.11,74.2,3.0,45.1
1314.11,73.8,3.0,45.1
1315.11,73.9,3.0,45.1
1316.11,73.4,3.0,45.1
1317.11,72.8,3.0,45.1
1318.11,73.7,3.0,45.1
1319.11,68.3,3.0,45.1
1320.11,74.2,3.0,45.1
1321.11,75.3,3.0,45.1
1322.11,74.0,3.0,45.1
1323.11,75.0,3.0,45.1
1324.11,73.6,3.0,45.1
1325.11,74.8,3.0,45.1
1326.11,75.3,3.0,45.1
1327.11,73.3,3.0,45.1
1328.11,75.1,3.0,45.1
1329.11,73.2,3.0,45.1
1330.12,74.8,3.0,45.1
1331.12,74.2,3.0,45.1
1332.12,74.5,3.0,45.1
1333.12,74.4,3.0,45.1
1334.12,74.4,3.0,45.1
1335.12,75.0,3.0,45.1
1336.12,74.3,3.0,45.1
1337.12,74.8,3.0,45.1
1338.12,73.7,3.0,45.1
1339.12,74.4,3.0,45.1
1340.12,74.9,3.0,45.1
1341.12,74.1,3.0,45.1
1342.12,75.2,3.0,45.1
1343.12,74.7,3.0,45.1
1344.12,71.8,3.0,45.1
1345.12,74.5,3.0,45.1
1346.12,74.0,3.0,45.1
1347.12,75.2,3.0,45.1
1348.12,74.7,3.0,45.1
1349.12,75.0,3.0,45.1
1350.12,74.8,3.0,45.1
1351.12,74.3,3.0,45.1
1352.12,74.8,3.0,45.1
1353.12,74.6,3.0,45.1
1354.12,73.8,3.0,45.1
1355.12,74.4,3.0,45.1
1356.12,74.9,3.0,45.1
1357.12,75.3,3.0,45.1
1358.12,74.5,3.0,45.1
1359.12,75.2,3.0,45.1
1360.12,74.6,3.0,45.1
1361.12,75.0,3.0,45.1
1362.12,73.7,3.0,45.1
1363.12,74.6,3.0,45.1
1364.12,75.2,3.0,45.1
1365.12,73.8,3.0,45.1
1366.12,73.6,3.0,45.1
1367.12,75.5,3.0,45.1
1368.12,37.2,3.0,45.1
1369.12,24.2,3.0,45.1
1370.12,56.6,3.0,45.1
1371.12,74.4,3.0,45.1
1372.12,73.7,3.0,45.1
1373.12,75.2,3.0,45.1
1374.12,73.4,3.0,45.1
1375.12,74.3,3.0,45.1
1376.12,74.5,3.0,45.1
1377.12,74.6,3.0,45.1
1378.12,74.6,3.0,45.1
1379.12,74.0,3.0,45.1
1380.12,74.8,3.0,45.1
1381.12,74.7,3.0,45.1
1382.12,74.9,3.0,45.1
1383.12,75.0,3.0,45.1
1384.12,74.2,3.0,45.1
1385.12,74.5,3.0,45.1
1386.12,74.2,3.0,45.1
1387.12,74.7,3.0,45.1
1388.12,74.2,3.0,45.1
1389.12,74.1,3.0,45.1
1390.12,74.8,3.0,45.1
1391.12,74.1,3.0,45.1
1392.12,75.1,3.0,45.1
1393.12,74.8,3.0,45.1
1394.12,75.0,3.0,45.1
1395.12,75.1,3.0,45.1
1396.12,73.9,3.0,45.1
1397.12,75.4,3.0,45.1
1398.12,74.2,3.0,45.1
1399.12,75.3,3.0,45.1
1400.12,73.8,3.0,45.1
1401.12,75.4,3.0,45.1
1402.12,75.2,3.0,45.1
1403.12,74.4,3.0,45.1
1404.12,73.0,3.0,45.1
1405.12,74.6,3.0,45.1
1406.12,74.9,3.0,45.1
1407.12,74.8,3.0,45.1
1408.12,74.0,3.0,45.1
1409.12,74.8,3.0,45.1
1410.12,73.5,3.0,45.1
1411.12,74.6,3.0,45.1
1412.12,74.3,3.0,45.1
1413.12,75.4,3.0,45.1
1414.12,75.2,3.0,45.1
1415.12,73.9,3.0,45.1
1416.12,75.0,3.0,45.1
1417.12,73.9,3.0,45.1
1418.12,75.1,3.0,45.1
1419.12,75.1,3.0,45.1
1420.12,75.4,3.0,45.1
1421.12,73.8,3.0,45.1
1422.12,74.2,3.0,45.1
1423.12,75.2,3.0,45.1
1424.12,74.1,3.0,45.1
1425.12,74.7,3.0,45.1
1426.12,75.2,3.0,45.1
1427.12,75.3,3.0,45.1
1428.12,75.2,3.0,45.1
1429.12,74.5,3.0,45.1
1430.12,75.1,3.0,45.1
1431.12,74.2,3.0,45.1
1432.12,74.7,3.0,45.1
1433.12,74.2,3.0,45.1
1434.12,74.9,3.0,45.1
1435.12,75.0,3.0,45.1
1436.12,74.7,3.0,45.1
1437.12,71.9,3.0,45.1
1438.12,75.0,3.0,45.1
1439.12,75.3,3.0,45.1
1440.13,75.1,3.0,45.1
1441.13,73.1,3.0,45.1
1442.13,74.7,3.0,45.1
1443.13,72.9,3.0,45.1
1444.13,74.7,3.0,45.1
1445.13,73.6,3.0,45.1
1446.13,74.5,3.0,45.1
1447.13,74.1,3.0,45.1
1448.13,75.0,3.0,45.1
1449.13,74.9,3.0,45.1
1450.13,74.8,3.0,45.1
1451.13,74.9,3.0,45.1
1452.13,75.2,3.0,45.1
1453.13,74.7,3.0,45.1
1454.13,74.9,3.0,45.1
1455.13,74.1,3.0,45.1
1456.13,75.3,3.0,45.1
1457.13,74.7,3.0,45.1
1458.13,74.4,3.0,45.1
1459.13,73.6,3.0,45.1
1460.13,75.4,3.0,45.1
1461.13,74.4,3.0,45.1
1462.13,75.0,3.0,45.1
1463.13,74.9,3.0,45.1
1464.13,75.0,3.0,45.1
1465.13,74.5,3.0,45.1
1466.13,73.9,3.0,45.1
1467.13,74.2,3.0,45.1
1468.13,74.2,3.0,45.1
1469.13,74.7,3.0,45.1
1470.13,74.7,3.0,45.1
1471.13,74.6,3.0,45.1
1472.13,74.2,3.0,45.1
1473.13,74.6,3.0,45.1
1474.13,74.5,3.0,45.1
1475.13,73.8,3.0,45.1
1476.13,75.2,3.0,45.1
1477.13,75.0,3.0,45.1
1478.13,74.2,3.0,45.1
1479.13,74.8,3.0,45.1
1480.13,74.4,3.0,45.1
1481.13,75.3,3.0,45.1
1482.13,74.2,3.0,45.1
1483.13,75.1,3.0,45.1
1484.13,75.2,3.0,45.1
1485.13,75.2,3.0,45.1
1486.13,74.8,3.0,45.1
1487.13,73.7,3.0,45.1
1488.13,75.2,3.0,45.1
1489.13,74.9,3.0,45.1
1490.13,74.6,3.0,45.1
1491.13,74.1,3.0,45.1
1492.13,73.9,3.0,45.1
1493.13,74.6,3.0,45.1
1494.13,73.9,3.0,45.1
1495.13,72.9,3.0,45.1
1496.13,74.3,3.0,45.1
1497.13,74.0,3.0,45.1
1498.13,74.2,3.0,45.1
1499.13,74.4,3.0,45.1
1500.13,75.1,3.0,45.1
1501.13,74.1,3.0,45.1
1502.13,75.2,3.0,45.1
1503.13,73.6,3.0,45.1
1504.13,74.6,3.0,45.1
1505.13,73.8,3.0,45.1
1506.13,74.2,3.0,45.1
1507.13,74.7,3.0,45.1
1508.13,10.5,3.0,45.1
1509.13,35.5,3.0,45.1
1510.13,74.8,3.0,45.1
1511.13,74.1,3.0,45.1
1512.13,73.6,3.0,45.1
1513.13,74.4,3.0,45.1
1514.13,74.5,3.0,45.1
1515.13,75.2,3.0,45.1
1516.13,73.6,3.0,45.1
1517.13,73.6,3.0,45.1
1518.13,75.2,3.0,45.1
1519.13,74.7,3.0,45.1
1520.13,75.3,3.0,45.1
1521.13,72.8,3.0,45.1
1522.13,75.2,3.0,45.1
1523.13,74.7,3.0,45.1
1524.13,73.9,3.0,45.1
1525.13,74.5,3.0,45.1
1526.14,74.1,3.0,45.1
1527.14,75.2,3.0,45.1
1528.14,74.5,3.0,45.1
1529.14,73.8,3.0,45.1
1530.14,75.3,3.0,45.1
1531.14,75.0,3.0,45.1
1532.14,74.7,3.0,45.1
1533.14,74.0,3.0,45.1
1534.14,74.2,3.0,45.1
1535.14,74.4,3.0,45.1
1536.14,75.0,3.0,45.1
1537.14,74.2,3.0,45.1
1538.14,73.4,3.0,45.1
1539.14,74.6,3.0,45.1
1540.14,74.7,3.0,45.1
1541.14,75.2,3.0,45.1
1542.14,73.8,3.0,45.1
1543.14,74.5,3.0,45.1
1544.14,74.6,3.0,45.1
1545.14,74.0,3.0,45.1
1546.14,74.8,3.0,45.1
1547.14,74.6,3.0,45.1
1548.14,74.5,3.0,45.1
1549.14,74.9,3.0,45.1
1550.14,73.9,3.0,45.1
1551.14,75.4,3.0,45.1
1552.14,74.3,3.0,45.1
1553.14,74.3,3.0,45.1
1554.14,74.6,3.0,45.1
1555.14,75.1,3.0,45.1
1556.14,74.8,3.0,45.1
1557.14,74.8,3.0,45.1
1558.14,74.8,3.0,45.1
1559.14,74.4,3.0,45.1
1560.14,74.8,3.0,45.1
1561.14,74.2,3.0,45.1
1562.14,74.2,3.0,45.1
1563.14,74.8,3.0,45.1
1564.14,74.7,3.0,45.1
1565.14,74.7,3.0,45.1
1566.14,74.2,3.0,45.1
1567.14,75.2,3.0,45.1
1568.14,74.4,3.0,45.1
1569.14,75.0,3.0,45.1
1570.14,74.4,3.0,45.1
1571.14,69.9,3.0,45.1
1572.14,75.1,3.0,45.1
1573.14,74.5,3.0,45.1
1574.14,74.5,3.0,45.1
1575.14,74.4,3.0,45.1
1576.14,69.8,3.0,45.1
1577.14,74.8,3.0,45.1
1578.14,75.2,3.0,45.1
1579.14,74.8,3.0,45.1
1580.14,74.8,3.0,45.1
1581.14,73.9,3.0,45.1
1582.14,72.9,3.0,45.1
1583.14,75.1,3.0,45.1
1584.14,74.5,3.0,45.1
1585.14,74.5,3.0,45.1
1586.14,74.6,3.0,45.1
1587.14,74.8,3.0,45.1
1588.14,74.5,3.0,45.1
1589.14,74.1,3.0,45.1
1590.14,74.4,3.0,45.1
1591.14,74.8,3.0,45.1
1592.14,74.7,3.0,45.1
1593.14,74.2,3.0,45.1
1594.14,74.8,3.0,45.1
1595.14,74.6,3.0,45.1
1596.14,74.7,3.0,45.1
1597.14,74.3,3.0,45.1
1598.14,74.1,3.0,45.1
1599.14,74.8,3.0,45.1
1600.14,74.7,3.0,45.1
1601.14,74.7,3.0,45.1
1602.14,74.1,3.0,45.1
1603.14,75.0,3.0,45.1
1604.14,74.4,3.0,45.1
1605.14,74.0,3.0,45.1
1606.14,74.7,3.0,45.1
1607.14,73.8,3.0,45.1
1608.14,74.2,3.0,45.1
1609.14,75.1,3.0,45.1
1610.14,74.1,3.0,45.1
1611.14,74.7,3.0,45.1
1612.14,74.4,3.0,45.1
1613.14,74.4,3.0,45.1
1614.14,74.9,3.0,45.1
1615.14,73.9,3.0,45.1
1616.15,75.0,3.0,45.1
1617.15,74.3,3.0,45.1
1618.15,74.6,3.0,45.1
1619.15,75.2,3.0,45.1
1620.15,75.0,3.0,45.1
1621.15,75.2,3.0,45.1
1622.15,73.8,3.0,45.1
1623.15,75.2,3.0,45.1
1624.15,73.3,3.0,45.1
1625.15,74.9,3.0,45.1
1626.15,74.6,3.0,45.1
1627.15,74.5,3.0,45.1
1628.15,75.2,3.0,45.1
1629.15,74.6,3.0,45.1
1630.15,75.2,3.0,45.1
1631.15,72.0,3.0,45.1
1632.15,75.2,3.0,45.1
1633.15,74.4,3.0,45.1
1634.15,74.6,3.0,45.1
1635.15,75.2,3.0,45.1
1636.15,73.9,3.0,45.1
1637.15,75.3,3.0,45.1
1638.15,73.8,3.0,45.1
1639.15,74.4,3.0,45.1
1640.15,75.1,3.0,45.1
1641.15,74.5,3.0,45.1
1642.15,75.5,3.0,45.1
1643.15,74.7,3.0,45.1
1644.15,73.9,3.0,45.1
1645.15,74.5,3.0,45.1
1646.15,74.5,3.0,45.1
1647.15,74.2,3.0,45.1
1648.15,75.0,3.0,45.1
1649.15,74.8,3.0,45.1
1650.15,75.0,3.0,45.1
1651.15,75.3,3.0,45.1
1652.15,74.8,3.0,45.1
1653.15,74.0,3.0,45.1
1654.15,74.9,3.0,45.1
1655.15,74.3,3.0,45.1
1656.15,74.6,3.0,45.1
1657.15,73.7,3.0,45.1
1658.15,74.1,3.0,45.1
1659.15,73.6,3.0,45.1
1660.15,73.3,3.0,45.1
1661.15,74.3,3.0,45.1
1662.15,72.4,3.0,45.1
1663.15,72.1,3.0,45.1
1664.15,74.7,3.0,45.1
1665.15,74.3,3.0,45.1
1666.15,75.2,3.0,45.1
1667.15,73.7,3.0,45.1
1668.15,74.7,3.0,45.1
1669.15,74.5,3.0,45.1
1670.15,74.8,3.0,45.1
1671.15,74.7,3.0,45.1
1672.15,73.8,3.0,45.1
1673.15,73.8,3.0,45.1
1674.15,74.2,3.0,45.1
1675.15,75.0,3.0,45.1
1676.15,73.8,3.0,45.1
1677.15,74.4,3.0,45.1
1678.15,74.6,3.0,45.1
1679.15,74.1,3.0,45.1
1680.15,74.4,3.0,45.1
1681.15,74.8,3.0,45.1
1682.15,74.4,3.0,45.1
1683.15,75.0,3.0,45.1
1684.15,74.6,3.0,45.1
1685.15,74.5,3.0,45.1
1686.15,74.4,3.0,45.1
1687.15,74.1,3.0,45.1
1688.15,74.5,3.0,45.1
1689.15,74.7,3.0,45.1
1690.15,74.6,3.0,45.1
1691.15,74.8,3.0,45.1
1692.15,74.9,3.0,45.1
1693.15,74.2,3.0,45.1
1694.15,74.7,3.0,45.1
1695.15,74.9,3.0,45.1
1696.15,74.2,3.0,45.1
1697.15,75.0,3.0,45.1
